flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2024-09-16,scheduled,"{'airport': 'Lishe International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NGB', 'icao': 'ZSNB', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Seoul (Incheon)', 'timezone': 'Asia/Seoul', 'iata': 'ICN', 'icao': 'RKSI', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T03:15:00+00:00', 'estimated': '2024-09-16T03:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'YTO Cargo Airlines', 'iata': 'YG', 'icao': 'HYT'}","{'number': '9021', 'iata': 'YG9021', 'icao': 'HYT9021', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Faleolo', 'timezone': 'Pacific/Apia', 'iata': 'APW', 'icao': 'NSFA', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T05:00:00+00:00', 'estimated': '2024-09-16T05:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Nadi International', 'timezone': 'Pacific/Fiji', 'iata': 'NAN', 'icao': 'NFFN', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T06:05:00+00:00', 'estimated': '2024-09-16T06:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Fiji Airways', 'iata': 'FJ', 'icao': 'FJI'}","{'number': '252', 'iata': 'FJ252', 'icao': 'FJI252', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Weihai', 'timezone': 'Asia/Shanghai', 'iata': 'WEH', 'icao': 'ZSWH', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Jinjiang', 'timezone': 'Asia/Shanghai', 'iata': 'JJN', 'icao': 'ZSQZ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T02:05:00+00:00', 'estimated': '2024-09-16T02:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'SF Airlines', 'iata': 'O3', 'icao': 'CSS'}","{'number': '7083', 'iata': 'O37083', 'icao': 'CSS7083', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Weihai', 'timezone': 'Asia/Shanghai', 'iata': 'WEH', 'icao': 'ZSWH', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Kansai International', 'timezone': 'Asia/Tokyo', 'iata': 'KIX', 'icao': 'RJBB', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T03:55:00+00:00', 'estimated': '2024-09-16T03:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Tianjin Air Cargo', 'iata': 'HT', 'icao': 'CTJ'}","{'number': '3811', 'iata': 'HT3811', 'icao': 'CTJ3811', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Haikou', 'timezone': 'Asia/Shanghai', 'iata': 'HAK', 'icao': 'ZJHK', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Nanjing Lukou International Airport', 'timezone': 'Asia/Shanghai', 'iata': 'NKG', 'icao': 'ZSNJ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T02:45:00+00:00', 'estimated': '2024-09-16T02:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Postal Airlines', 'iata': 'CF', 'icao': 'CYZ'}","{'number': '9051', 'iata': 'CF9051', 'icao': 'CYZ9051', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Xiamen', 'timezone': 'Asia/Shanghai', 'iata': 'XMN', 'icao': 'ZSAM', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:05:00+00:00', 'estimated': '2024-09-16T00:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Fuzhou', 'timezone': 'Asia/Shanghai', 'iata': 'FOC', 'icao': 'ZSFZ', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T01:00:00+00:00', 'estimated': '2024-09-16T01:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Postal Airlines', 'iata': 'CF', 'icao': 'CYZ'}","{'number': '9004', 'iata': 'CF9004', 'icao': 'CYZ9004', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '3', 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': 'T3G', 'baggage': 'QFR', 'delay': None, 'scheduled': '2024-09-16T06:15:00+00:00', 'estimated': '2024-09-16T06:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '843', 'iata': 'QF843', 'icao': 'QFA843', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '3', 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': 'T3G', 'baggage': 'QFR', 'delay': None, 'scheduled': '2024-09-16T06:15:00+00:00', 'estimated': '2024-09-16T06:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}","{'number': '9689', 'iata': 'AF9689', 'icao': 'AFR9689', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '843', 'flight_iata': 'qf843', 'flight_icao': 'qfa843'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '3', 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': 'T3G', 'baggage': 'QFR', 'delay': None, 'scheduled': '2024-09-16T06:15:00+00:00', 'estimated': '2024-09-16T06:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '7300', 'iata': 'AA7300', 'icao': 'AAL7300', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '843', 'flight_iata': 'qf843', 'flight_icao': 'qfa843'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '3', 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': 'T3G', 'baggage': 'QFR', 'delay': None, 'scheduled': '2024-09-16T06:15:00+00:00', 'estimated': '2024-09-16T06:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Fiji Airways', 'iata': 'FJ', 'icao': 'FJI'}","{'number': '5290', 'iata': 'FJ5290', 'icao': 'FJI5290', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '843', 'flight_iata': 'qf843', 'flight_icao': 'qfa843'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '3', 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '3', 'gate': 'T3G', 'baggage': 'QFR', 'delay': None, 'scheduled': '2024-09-16T06:15:00+00:00', 'estimated': '2024-09-16T06:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7843', 'iata': 'NZ7843', 'icao': 'ANZ7843', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '843', 'flight_iata': 'qf843', 'flight_icao': 'qfa843'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:40:00+00:00', 'estimated': '2024-09-16T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jetstar', 'iata': 'JQ', 'icao': 'JST'}","{'number': '673', 'iata': 'JQ673', 'icao': 'JST673', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T01:30:00+00:00', 'estimated': '2024-09-16T01:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:40:00+00:00', 'estimated': '2024-09-16T05:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '5673', 'iata': 'QF5673', 'icao': 'QFA5673', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '673', 'flight_iata': 'jq673', 'flight_icao': 'jst673'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '7', 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '1', 'gate': '7', 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T06:00:00+00:00', 'estimated': '2024-09-16T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '839', 'iata': 'QF839', 'icao': 'QFA839', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '7', 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '1', 'gate': '7', 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T06:00:00+00:00', 'estimated': '2024-09-16T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'China Eastern Airlines', 'iata': 'MU', 'icao': 'CES'}","{'number': '4103', 'iata': 'MU4103', 'icao': 'CES4103', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '839', 'flight_iata': 'qf839', 'flight_icao': 'qfa839'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '7', 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '1', 'gate': '7', 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T06:00:00+00:00', 'estimated': '2024-09-16T06:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7839', 'iata': 'NZ7839', 'icao': 'ANZ7839', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '839', 'flight_iata': 'qf839', 'flight_icao': 'qfa839'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '2', 'gate': 'A49', 'baggage': 'D4', 'delay': None, 'scheduled': '2024-09-16T06:10:00+00:00', 'estimated': '2024-09-16T06:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jetstar', 'iata': 'JQ', 'icao': 'JST'}","{'number': '671', 'iata': 'JQ671', 'icao': 'JST671', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '2', 'gate': 'A49', 'baggage': 'D4', 'delay': None, 'scheduled': '2024-09-16T06:10:00+00:00', 'estimated': '2024-09-16T06:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '5671', 'iata': 'QF5671', 'icao': 'QFA5671', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '671', 'flight_iata': 'jq671', 'flight_icao': 'jst671'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T01:20:00+00:00', 'estimated': '2024-09-16T01:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Sydney Kingsford Smith Airport', 'timezone': 'Australia/Sydney', 'iata': 'SYD', 'icao': 'YSSY', 'terminal': '2', 'gate': 'A49', 'baggage': 'D4', 'delay': None, 'scheduled': '2024-09-16T06:10:00+00:00', 'estimated': '2024-09-16T06:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LATAM Airlines', 'iata': 'LA', 'icao': 'LAN'}","{'number': '5713', 'iata': 'LA5713', 'icao': 'LAN5713', 'codeshared': {'airline_name': 'jetstar', 'airline_iata': 'jq', 'airline_icao': 'jst', 'flight_number': '671', 'flight_iata': 'jq671', 'flight_icao': 'jst671'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '5', 'delay': None, 'scheduled': '2024-09-16T01:15:00+00:00', 'estimated': '2024-09-16T01:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:35:00+00:00', 'estimated': '2024-09-16T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Qantas', 'iata': 'QF', 'icao': 'QFA'}","{'number': '827', 'iata': 'QF827', 'icao': 'QFA827', 'codeshared': None}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '5', 'delay': None, 'scheduled': '2024-09-16T01:15:00+00:00', 'estimated': '2024-09-16T01:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:35:00+00:00', 'estimated': '2024-09-16T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7221', 'iata': 'NZ7221', 'icao': 'ANZ7221', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '827', 'flight_iata': 'qf827', 'flight_icao': 'qfa827'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '5', 'delay': None, 'scheduled': '2024-09-16T01:15:00+00:00', 'estimated': '2024-09-16T01:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:35:00+00:00', 'estimated': '2024-09-16T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'American Airlines', 'iata': 'AA', 'icao': 'AAL'}","{'number': '7377', 'iata': 'AA7377', 'icao': 'AAL7377', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '827', 'flight_iata': 'qf827', 'flight_icao': 'qfa827'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': '5', 'delay': None, 'scheduled': '2024-09-16T01:15:00+00:00', 'estimated': '2024-09-16T01:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Brisbane International', 'timezone': 'Australia/Brisbane', 'iata': 'BNE', 'icao': 'YBBN', 'terminal': 'D', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:35:00+00:00', 'estimated': '2024-09-16T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '7422', 'iata': 'NZ7422', 'icao': 'ANZ7422', 'codeshared': {'airline_name': 'qantas', 'airline_iata': 'qf', 'airline_icao': 'qfa', 'flight_number': '827', 'flight_iata': 'qf827', 'flight_icao': 'qfa827'}}",,
2024-09-16,scheduled,"{'airport': 'Darwin', 'timezone': 'Australia/Darwin', 'iata': 'DRW', 'icao': 'YPDN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2024-09-16T00:55:00+00:00', 'estimated': '2024-09-16T00:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'airport': 'Melbourne - Tullamarine Airport', 'timezone': 'Australia/Melbourne', 'iata': 'MEL', 'icao': 'YMML', 'terminal': '4', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2024-09-16T05:35:00+00:00', 'estimated': '2024-09-16T05:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jetstar', 'iata': 'JQ', 'icao': 'JST'}","{'number': '677', 'iata': 'JQ677', 'icao': 'JST677', 'codeshared': None}",,
